Time_count,Time_mean,Time_std,Time_min,Time_25%,Time_50%,Time_75%,Time_max,1->2Bytes_count,1->2Bytes_mean,1->2Bytes_std,1->2Bytes_min,1->2Bytes_25%,1->2Bytes_50%,1->2Bytes_75%,1->2Bytes_max,2->1Bytes_count,2->1Bytes_mean,2->1Bytes_std,2->1Bytes_min,2->1Bytes_25%,2->1Bytes_50%,2->1Bytes_75%,2->1Bytes_max,1->2Pkts_count,1->2Pkts_mean,1->2Pkts_std,1->2Pkts_min,1->2Pkts_25%,1->2Pkts_50%,1->2Pkts_75%,1->2Pkts_max,2->1Pkts_count,2->1Pkts_mean,2->1Pkts_std,2->1Pkts_min,2->1Pkts_25%,2->1Pkts_50%,2->1Pkts_75%,2->1Pkts_max,1->2Bytes_peak_num,2->1Bytes_peak_num,1->2Pkts_peak_num,2->1Pkts_peak_num
323.0,1604434821.504644,89.68642306097513,1604434667.0,1604434744.0,1604434821.0,1604434898.5,1604434977.0,323.0,19712.037151702785,26372.88021269012,0.0,982.5,3293.0,31108.5,117147.0,323.0,314003.4922600619,439302.6969407736,0.0,218.0,37292.0,487766.0,2034574.0,323.0,166.4953560371517,232.7016906722439,0.0,3.5,23.0,247.5,1072.0,323.0,233.04953560371516,322.8112403828057,0.0,2.0,30.0,359.5,1499.0,106,106,106,106
1272.0,1604317329.9433963,86.593390980769,1604317188.0,1604317255.75,1604317328.0,1604317404.0,1604317488.0,1272.0,454.23349056603774,620.4633389959517,0.0,157.0,291.0,582.0,7424.0,1272.0,181.45833333333334,845.1386153429104,0.0,0.0,0.0,52.0,8730.0,1272.0,1.6871069182389937,1.5135029666642814,0.0,1.0,1.0,2.0,20.0,1272.0,0.4748427672955975,1.23201298456679,0.0,0.0,0.0,1.0,11.0,398,212,322,205
1757.0,1604290594.9783723,89.96796816129111,1604290440.0,1604290512.0,1604290589.0,1604290675.0,1604290751.0,1757.0,1863.8013659647127,6307.871040501474,0.0,71.0,201.0,980.0,112517.0,1757.0,14958.672737620946,172290.35399943605,0.0,0.0,116.0,814.0,4947474.0,1757.0,7.783153101878201,31.423573820411015,0.0,1.0,2.0,5.0,717.0,1757.0,13.4712578258395,123.94259316340124,0.0,0.0,1.0,4.0,3553.0,502,472,432,439
29301.0,1604266047.7021604,91.30547642779725,1604265885.0,1604265973.0,1604266056.0,1604266123.0,1604266207.0,29301.0,536.8214054127845,944.2413841906687,0.0,200.0,352.0,451.0,46080.0,29301.0,1028.1541244326131,25355.435785132737,0.0,0.0,0.0,0.0,1583091.0,29301.0,1.5524043548001776,2.9887090317084923,0.0,1.0,1.0,1.0,143.0,29301.0,0.8031466502849732,18.612383992377165,0.0,0.0,0.0,0.0,1154.0,8622,797,2967,791
1139.0,1604317632.618964,85.08300831760748,1604317489.0,1604317557.0,1604317632.0,1604317702.5,1604317789.0,1139.0,380.65671641791045,435.39901580816087,0.0,155.0,291.0,582.0,3415.0,1139.0,72.09306409130816,484.8795206066171,0.0,0.0,0.0,0.0,10219.0,1139.0,1.5733099209833188,1.50120883382021,0.0,1.0,1.0,2.0,25.0,1139.0,0.33099209833187004,1.2640131847494374,0.0,0.0,0.0,0.0,24.0,351,182,300,179
1387.0,1604290246.5342467,97.66934501036017,1604290085.0,1604290166.5,1604290241.0,1604290339.0,1604290425.0,1387.0,539.0973323720259,1086.7168839019976,0.0,72.0,168.0,288.5,9459.0,1387.0,1124.4708002883922,8082.008761630098,0.0,0.0,60.0,195.0,193178.0,1387.0,2.809661139149243,5.66563210193951,0.0,1.0,1.0,2.0,102.0,1387.0,2.2422494592646,6.930108941675968,0.0,0.0,1.0,2.0,139.0,402,367,327,330
324.0,1604434512.25,89.00156101876578,1604434358.0,1604434436.0,1604434511.5,1604434589.25,1604434666.0,324.0,16318.592592592593,24647.259999200312,0.0,886.0,3174.5,23294.0,146260.0,324.0,255544.4814814815,415862.7362646252,0.0,117.0,37055.0,419372.5,2175372.0,324.0,135.85493827160494,219.6064604418505,0.0,3.0,22.0,200.0,1348.0,324.0,190.4351851851852,305.8134543329468,0.0,1.0,29.0,310.0,1600.0,112,112,111,112
963.0,1604194422.517134,85.2194090515504,1604194247.0,1604194346.5,1604194441.0,1604194502.0,1604194547.0,963.0,1032.5057113187954,2165.451166234354,0.0,61.0,190.0,938.5,29905.0,963.0,8325.90031152648,55290.27548157002,0.0,0.0,89.0,969.0,973905.0,963.0,5.1526479750778815,22.25454147273804,0.0,1.0,1.0,3.0,489.0,963.0,7.7860851505711315,38.96301265344169,0.0,0.0,1.0,3.0,659.0,270,244,199,215
439.0,1604432891.4350798,94.08159651670911,1604432730.0,1604432812.5,1604432891.0,1604432971.5,1604433057.0,439.0,248.02961275626424,153.7230847736141,0.0,291.0,291.0,291.0,2603.0,439.0,51.945330296127565,407.12630479327487,0.0,0.0,0.0,0.0,5814.0,439.0,1.0387243735763099,0.5197946680334327,0.0,1.0,1.0,1.0,8.0,439.0,0.2847380410022779,0.7268618745301374,0.0,0.0,0.0,0.0,7.0,77,64,19,64
440.0,1604431292.6795454,88.34883510800235,1604431149.0,1604431219.75,1604431293.5,1604431371.0,1604431437.0,440.0,252.4659090909091,283.5065473471354,0.0,80.0,291.0,291.0,3859.0,440.0,172.09545454545454,1060.4588597138375,0.0,0.0,0.0,0.0,13218.0,440.0,1.190909090909091,1.1172326252259837,0.0,1.0,1.0,1.0,11.0,440.0,0.45227272727272727,1.4357918511403993,0.0,0.0,0.0,0.0,12.0,77,65,27,64
1342.0,1604306288.733234,83.52615944886816,1604306153.0,1604306211.0,1604306279.0,1604306357.0,1604306453.0,1342.0,542.3852459016393,2076.081562609453,0.0,67.0,201.0,405.0,64212.0,1342.0,8662.70044709389,216232.36602882092,0.0,0.0,89.0,296.0,7710080.0,1342.0,4.345007451564829,44.74755823890794,0.0,1.0,2.0,4.0,1587.0,1342.0,7.7466467958271235,144.30961375926594,0.0,0.0,1.0,4.0,5142.0,407,386,364,359
256.0,1604178188.4335938,83.10241428015901,1604178040.0,1604178125.75,1604178185.0,1604178266.0,1604178340.0,256.0,11046.08984375,30534.089849109023,32.0,211.0,401.0,1863.5,234380.0,256.0,258401.4140625,563549.1966953527,0.0,0.0,0.0,1141.0,2299530.0,256.0,71.30859375,200.2263290074975,1.0,1.0,2.0,6.0,1551.0,256.0,193.109375,419.38958881436525,0.0,0.0,0.0,7.0,1710.0,77,58,59,58
820.0,1604024833.8085365,99.73792851113494,1604024710.0,1604024726.0,1604024835.5,1604024903.0,1604025031.0,820.0,1119.9658536585366,2250.202116832658,0.0,63.0,115.0,1296.0,25919.0,820.0,10580.298780487805,65507.91604956789,0.0,0.0,72.0,275.0,1436647.0,820.0,5.898780487804878,19.340234930208638,0.0,1.0,1.0,4.0,458.0,820.0,9.079268292682928,44.80114586720557,0.0,0.0,1.0,2.0,961.0,240,180,168,154
1339.0,1604268235.811053,83.01155752017068,1604268078.0,1604268166.0,1604268240.0,1604268305.0,1604268378.0,1339.0,2679.695294996266,21008.267388991226,0.0,201.0,291.0,601.0,444149.0,1339.0,45438.268857356234,433193.61409672844,0.0,0.0,0.0,0.0,7347246.0,1339.0,14.538461538461538,138.22273236996605,0.0,1.0,1.0,2.0,2989.0,1339.0,34.46601941747573,318.94478391996097,0.0,0.0,0.0,0.0,5398.0,392,228,259,228
350.0,1604342300.5657144,84.29189270874406,1604342151.0,1604342232.25,1604342298.0,1604342367.75,1604342451.0,350.0,12742.194285714286,24247.799523049427,0.0,191.0,864.0,14684.0,214940.0,350.0,266071.95714285714,527614.8858742772,0.0,0.0,620.0,238918.0,4211500.0,350.0,92.74,186.40510571976176,0.0,1.0,4.0,96.0,1655.0,350.0,202.36,394.64620055223594,0.0,0.0,3.0,184.0,3136.0,111,108,102,104
751.0,1604291607.6311584,95.96270685978074,1604291457.0,1604291519.0,1604291604.0,1604291692.0,1604291773.0,751.0,3851.0,12335.731378074022,0.0,72.0,201.0,909.5,154157.0,751.0,151394.74567243675,520296.1406197987,0.0,0.0,0.0,444.0,4941476.0,751.0,22.828229027962717,78.74084786220858,0.0,1.0,1.0,4.5,936.0,751.0,115.30226364846871,390.36280626472353,0.0,0.0,0.0,3.0,3703.0,217,193,184,191
261.0,1604179082.4521072,91.41483323797576,1604178943.0,1604179000.0,1604179063.0,1604179174.0,1604179243.0,261.0,8728.942528735632,23000.559653236014,32.0,206.0,400.0,4416.0,186286.0,261.0,337633.9233716475,613526.238496135,0.0,0.0,0.0,12050.0,2098950.0,261.0,57.09578544061303,153.1842104406424,1.0,1.0,1.0,20.0,1238.0,261.0,252.06513409961687,456.72041562527585,0.0,0.0,0.0,17.0,1567.0,81,64,66,64
941.0,1604022688.4112647,93.84308904940785,1604022521.0,1604022603.0,1604022691.0,1604022774.0,1604022843.0,941.0,1783.492029755579,6349.174345148846,0.0,60.0,120.0,1559.0,115248.0,941.0,69898.68969181721,362058.12690222356,0.0,52.0,92.0,534.0,3829472.0,941.0,22.94261424017003,111.53636417401546,0.0,1.0,1.0,4.0,1611.0,941.0,49.33262486716259,242.784307759092,0.0,1.0,1.0,4.0,2565.0,262,269,221,203
1344.0,1604267199.533482,87.20465096052318,1604267055.0,1604267122.0,1604267199.0,1604267277.0,1604267355.0,1344.0,1143.0200892857142,5787.641588801962,0.0,204.0,291.0,533.0,168658.0,1344.0,11180.767113095239,93837.15557732394,0.0,0.0,0.0,0.0,1187981.0,1344.0,4.394345238095238,21.801394837159556,0.0,1.0,1.0,2.0,478.0,1344.0,8.985863095238095,69.94614847737898,0.0,0.0,0.0,0.0,877.0,392,205,234,205
1233.0,1604305111.0997567,84.54681870722281,1604304949.0,1604305032.0,1604305125.0,1604305187.0,1604305249.0,1233.0,665.2530413625304,3215.2667393854886,0.0,66.0,252.0,407.0,92912.0,1233.0,15040.43795620438,195682.27778351968,0.0,0.0,111.0,296.0,4719040.0,1233.0,7.520681265206813,68.17746682484186,0.0,1.0,2.0,4.0,1899.0,1233.0,12.022708840227088,130.50128552183307,0.0,0.0,1.0,4.0,3147.0,355,349,330,329
552.0,1604354343.326087,78.2033194502958,1604354181.0,1604354274.0,1604354346.5,1604354404.0,1604354481.0,552.0,784.9130434782609,2232.2756229987867,0.0,60.0,135.0,218.0,31981.0,552.0,13704.083333333334,63589.5298601088,0.0,52.0,87.0,177.0,1084622.0,552.0,7.744565217391305,28.115040561943534,0.0,1.0,1.0,2.0,428.0,552.0,12.951086956521738,52.879681930461885,0.0,1.0,1.0,2.0,857.0,138,142,103,115
687.0,1604355820.9112082,77.87013169782938,1604355691.0,1604355752.5,1604355824.0,1604355867.0,1604355991.0,687.0,485.63027656477436,1639.5706382106773,0.0,60.0,72.0,160.0,11447.0,687.0,8917.120815138282,38712.095321742236,0.0,0.0,72.0,108.0,220645.0,687.0,4.790393013100437,15.8561231789218,0.0,1.0,1.0,2.0,158.0,687.0,8.87772925764192,34.20112288358406,0.0,0.0,1.0,1.0,195.0,159,159,101,121
1441.0,1604351781.8084664,124.44713607902547,1604351574.0,1604351675.0,1604351780.0,1604351889.0,1604352002.0,1441.0,2752.619708535739,6510.6722706943865,0.0,68.0,190.0,704.0,31320.0,1441.0,105762.51145038167,300218.72115464177,0.0,0.0,72.0,314.0,1546500.0,1441.0,39.46981263011797,106.19138558664807,0.0,1.0,1.0,4.0,522.0,1441.0,71.23664122137404,200.12162674189457,0.0,0.0,1.0,2.0,1031.0,443,403,363,372
288.0,1604367150.9409723,90.9296928793623,1604367013.0,1604367066.25,1604367154.5,1604367238.75,1604367324.0,288.0,3034.8368055555557,4974.33585058945,0.0,61.0,191.5,3780.0,31163.0,288.0,75590.83680555556,142079.22889953887,0.0,40.0,130.0,95133.0,737168.0,288.0,33.60069444444444,60.35259578784822,0.0,1.0,2.0,37.25,338.0,288.0,59.44444444444444,109.42241633006056,0.0,1.0,1.0,74.25,568.0,77,77,66,64
515.0,1604949773.8291261,89.46950182613686,1604949618.0,1604949695.5,1604949771.0,1604949857.5,1604949918.0,515.0,2804.347572815534,6971.76881502008,0.0,136.0,415.0,2296.5,69014.0,515.0,13637.825242718447,105460.43379601648,0.0,0.0,118.0,1605.0,1980702.0,515.0,12.739805825242719,44.275559436175776,0.0,1.0,2.0,8.0,642.0,515.0,16.73398058252427,82.66455767734966,0.0,0.0,1.0,8.0,1459.0,168,144,144,143
1407.0,1604177147.2636817,93.94486736343151,1604176998.0,1604177063.0,1604177143.0,1604177239.0,1604177298.0,1407.0,785.7903340440654,1949.524017326086,0.0,81.0,160.0,443.5,19483.0,1407.0,15100.562189054726,70816.22850536679,0.0,0.0,73.0,160.0,796530.0,1407.0,6.08315565031983,21.7039971603733,0.0,1.0,1.0,2.0,245.0,1407.0,11.149253731343284,47.40291160845494,0.0,0.0,1.0,2.0,533.0,382,343,284,282
669.0,1604319865.7698057,84.97633124211387,1604319717.0,1604319792.0,1604319872.0,1604319940.0,1604320005.0,669.0,1543.7997010463378,10845.691638273487,32.0,156.0,291.0,291.0,258259.0,669.0,16262.506726457399,97593.25396399196,0.0,0.0,0.0,0.0,963910.0,669.0,6.638266068759342,28.829575123116307,1.0,1.0,1.0,1.0,334.0,669.0,13.28101644245142,74.0780779320245,0.0,0.0,0.0,0.0,750.0,200,120,111,120
1880.0,1604266238.563298,85.55800147607384,1604266093.0,1604266164.0,1604266238.0,1604266311.0,1604266393.0,1880.0,1015.1627659574468,3311.794526336019,0.0,122.0,291.0,486.0,57015.0,1880.0,381.22340425531917,3052.5753919884255,0.0,0.0,0.0,108.0,118908.0,1880.0,2.228723404255319,3.5891778183142984,0.0,1.0,1.0,2.0,52.0,1880.0,1.1643617021276595,3.308850215210144,0.0,0.0,0.0,1.0,98.0,527,391,352,365
1915.0,1604385207.0219321,87.35093909954969,1604385075.0,1604385130.5,1604385198.0,1604385288.0,1604385367.0,1915.0,2053.196866840731,10250.505414222875,0.0,61.0,98.0,805.0,186717.0,1915.0,4246.6950391644905,21888.97520897226,0.0,40.0,111.0,761.0,376320.0,1915.0,4.387467362924282,11.898528205936007,0.0,1.0,1.0,3.0,179.0,1915.0,6.1451697127937335,21.09434995963035,0.0,1.0,1.0,3.0,294.0,563,574,423,487
708.0,1604318969.8403955,86.45490820259285,1604318814.0,1604318895.75,1604318979.0,1604319045.0,1604319114.0,708.0,960.2259887005649,4611.405894023737,0.0,157.0,291.0,291.0,51315.0,708.0,10254.634180790961,79561.55161441393,0.0,0.0,0.0,0.0,958000.0,708.0,5.612994350282486,31.129513651170186,0.0,1.0,1.0,1.0,346.0,708.0,8.217514124293785,59.329140925662664,0.0,0.0,0.0,0.0,715.0,209,131,102,131
2112.0,1604264732.0828598,88.41091055104953,1604264588.0,1604264658.0,1604264724.0,1604264812.0,1604264888.0,2112.0,1125.4128787878788,3882.158055046533,0.0,72.0,160.0,525.0,79501.0,2112.0,9828.42803030303,70093.37697114372,0.0,0.0,52.0,135.0,1605975.0,2112.0,4.756155303030303,17.4659907740478,0.0,1.0,1.0,2.0,326.0,2112.0,8.746212121212121,53.29736555968289,0.0,0.0,1.0,1.0,1173.0,564,445,382,388
774.0,1604361043.9689922,85.29608469585442,1604360902.0,1604360975.0,1604361040.0,1604361116.0,1604361202.0,774.0,1382.330749354005,8258.87419299637,0.0,61.0,89.0,304.0,116818.0,774.0,1290.3049095607234,24926.756980924813,0.0,0.0,72.0,201.5,693256.0,774.0,2.5064599483204133,7.117155603281219,0.0,1.0,1.0,2.0,86.0,774.0,2.356589147286822,17.25314083168668,0.0,0.0,1.0,2.0,471.0,236,234,165,191
1728.0,1604383138.0109954,87.45108581047751,1604382991.0,1604383060.0,1604383135.0,1604383213.25,1604383291.0,1728.0,1146.382523148148,2645.8536302354373,0.0,135.0,183.0,947.25,45806.0,1728.0,2528.190972222222,28704.50850925599,0.0,0.0,105.0,903.25,975438.0,1728.0,5.748263888888889,16.433570630106598,0.0,1.0,2.0,5.0,527.0,1728.0,6.297453703703703,24.27147070081429,0.0,0.0,1.0,6.0,766.0,528,478,431,452
623.0,1604118129.6677368,86.54980371627776,1604117986.0,1604118057.5,1604118118.0,1604118204.5,1604118286.0,623.0,602.7239165329053,1675.403162362063,0.0,77.5,324.0,405.0,14293.0,623.0,513.7913322632423,2590.6830409695344,0.0,52.0,296.0,370.0,58101.0,623.0,3.5136436597110756,3.31702081032019,0.0,1.0,4.0,5.0,41.0,623.0,3.171749598715891,3.630130872216193,0.0,1.0,4.0,5.0,61.0,195,200,183,189
670.0,1604119024.7761195,88.86669294490125,1604118889.0,1604118946.0,1604119016.5,1604119101.0,1604119189.0,670.0,500.5492537313433,1388.4404268623246,0.0,79.5,324.0,405.0,15790.0,670.0,1334.8268656716418,16894.8919123302,0.0,52.0,296.0,370.0,415150.0,670.0,3.6940298507462686,7.732666726791471,0.0,1.0,4.0,5.0,182.0,670.0,3.4985074626865673,11.698344682991118,0.0,1.0,4.0,5.0,285.0,213,216,200,206
1616.0,1604381931.2314355,84.24903171879217,1604381778.0,1604381858.0,1604381935.0,1604382005.0,1604382078.0,1616.0,670.5550742574258,3757.127281576746,0.0,52.0,150.0,272.0,124863.0,1616.0,2259.253094059406,17934.879401536822,0.0,0.0,52.0,210.0,499303.0,1616.0,4.033415841584159,10.722396211805684,0.0,1.0,1.0,3.0,228.0,1616.0,4.038985148514851,16.15184418412911,0.0,0.0,1.0,2.0,417.0,459,406,353,352
949.0,1604366937.2507904,86.63762686089545,1604366791.0,1604366863.0,1604366936.0,1604367011.0,1604367091.0,949.0,2179.5374077976817,13772.297763848954,0.0,136.0,154.0,272.0,234984.0,949.0,29616.064278187565,224388.2702147665,0.0,0.0,0.0,106.0,2717730.0,949.0,13.015806111696522,86.60750229942293,0.0,1.0,1.0,2.0,1572.0,949.0,23.43519494204426,167.93779383948106,0.0,0.0,0.0,1.0,2029.0,285,187,194,186
565.0,1604299353.0513275,86.09148514646586,1604299203.0,1604299277.0,1604299352.0,1604299423.0,1604299503.0,565.0,19089.55575221239,48305.809385069,0.0,143.0,524.0,1500.0,240443.0,565.0,237123.46194690265,599331.9186543401,0.0,0.0,0.0,276.0,2830259.0,565.0,127.21238938053098,324.60315245514795,0.0,1.0,1.0,4.0,1566.0,565.0,178.49734513274336,449.15507606070116,0.0,0.0,0.0,2.0,2127.0,176,120,134,119
1200.0,1604355547.3825,82.67010634132201,1604355390.0,1604355488.0,1604355550.0,1604355612.0,1604355690.0,1200.0,1155.8158333333333,2719.810904219547,0.0,72.0,153.0,915.75,29231.0,1200.0,11715.550833333333,42785.212150341016,0.0,0.0,81.0,1121.25,223398.0,1200.0,6.864166666666667,17.607737209730544,0.0,1.0,1.0,4.0,157.0,1200.0,11.7675,37.67104591283334,0.0,0.0,1.0,3.25,197.0,327,300,249,265
34600.0,1604266422.2775722,113.38932896442485,1604266218.0,1604266333.0,1604266426.0,1604266524.0,1604266606.0,34600.0,527.6621387283237,1049.244255741019,0.0,199.0,350.0,451.0,77338.0,34600.0,784.993901734104,16191.45692549159,0.0,0.0,0.0,0.0,623756.0,34600.0,1.5079768786127168,2.4861580928277296,0.0,1.0,1.0,1.0,121.0,34600.0,0.6415028901734104,12.038361280172566,0.0,0.0,0.0,0.0,460.0,10221,1061,3383,1055
756.0,1604194982.2592592,80.78317955851388,1604194849.0,1604194923.0,1604194975.5,1604195045.0,1604195148.0,756.0,567.2473544973545,1235.2103613344382,0.0,41.0,120.0,705.25,18163.0,756.0,1625.9656084656085,24330.864054880876,0.0,0.0,72.0,150.0,657080.0,756.0,2.3306878306878307,9.739067774467237,0.0,1.0,1.0,2.0,257.0,756.0,2.3465608465608465,16.47841056190267,0.0,0.0,1.0,1.0,440.0,213,181,159,142
311.0,1604200970.7009647,88.19313830580991,1604200818.0,1604200894.5,1604200971.0,1604201051.0,1604201118.0,311.0,5798.530546623794,23186.593152458,0.0,233.5,524.0,1210.0,211216.0,311.0,49162.14469453376,215603.5613055749,0.0,0.0,0.0,256.0,2227372.0,311.0,36.437299035369776,157.22821432073718,0.0,1.0,1.0,3.0,1481.0,311.0,38.755627009646304,164.2284151639626,0.0,0.0,0.0,2.0,1681.0,86,67,72,66
694.0,1604354612.8040345,89.04621551423315,1604354486.0,1604354525.0,1604354605.5,1604354692.75,1604354785.0,694.0,958.449567723343,2081.578433080581,0.0,70.0,160.0,600.25,12959.0,694.0,11282.102305475504,49817.5517056178,0.0,52.0,108.0,663.5,600177.0,694.0,7.77521613832853,25.280159897456254,0.0,1.0,1.0,3.0,248.0,694.0,10.806916426512968,40.57028758737456,0.0,1.0,1.0,2.0,411.0,184,178,143,149
604.0,1604950074.7715232,87.4628797850621,1604949919.0,1604950001.0,1604950074.5,1604950155.25,1604950219.0,604.0,738.2284768211921,1392.9450603230098,0.0,89.0,359.0,771.0,16050.0,604.0,521.7301324503311,1386.3766840708622,0.0,0.0,0.0,330.0,17220.0,604.0,3.2003311258278146,4.063500915610689,0.0,1.0,1.0,4.0,34.0,604.0,2.3973509933774833,4.502926220424108,0.0,0.0,0.0,2.25,34.0,197,161,161,159
407.0,1604950965.7886977,85.7843531269171,1604950822.0,1604950895.0,1604950960.0,1604951038.5,1604951122.0,407.0,1776.5577395577395,3963.1684892109556,0.0,270.5,533.0,1630.5,55640.0,407.0,4463.316953316953,39909.24588357117,0.0,0.0,170.0,1377.5,774890.0,407.0,7.216216216216216,19.913295616194784,0.0,1.0,2.0,7.0,341.0,407.0,7.965601965601966,34.07509522148821,0.0,0.0,1.0,7.0,626.0,127,111,116,108
